case_id,image_path,mask_path,label,source,variant,width,height,area,area_bin
3367,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3367.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/3367.npy,0,train,authentic,1280,1024,1310720,3
51742,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/51742.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/51742.npy,0,train,authentic,2568,1912,4910016,4
30634,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/30634.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/30634.npy,0,train,authentic,2568,1912,4910016,4
10277,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/10277.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/10277.npy,0,train,authentic,1000,666,666000,3
46887,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/46887.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/46887.npy,1,train,forged,512,512,262144,1
31540,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/31540.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/31540.npy,0,train,authentic,1000,666,666000,3
39737,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39737.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/39737.npy,0,train,authentic,1000,666,666000,3
52302,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/52302.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/52302.npy,1,train,forged,360,360,129600,1
3402,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3402.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/3402.npy,0,train,authentic,353,142,50126,0
32722,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/32722.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/32722.npy,1,train,forged,945,470,444150,3
33985,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/33985.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/33985.npy,0,train,authentic,1000,666,666000,3
29988,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/29988.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/29988.npy,1,train,forged,1129,192,216768,1
2121,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/2121.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/2121.npy,0,train,authentic,774,512,396288,2
21202,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/21202.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/21202.npy,1,train,forged,956,645,616620,3
14776,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/14776.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/14776.npy,1,train,forged,534,107,57138,0
50280,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/50280.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/50280.npy,0,train,authentic,528,419,221232,1
11708,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/11708.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/11708.npy,1,train,forged,1435,184,264040,2
6060,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/6060.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/6060.npy,0,train,authentic,726,119,86394,1
49721,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/49721.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/49721.npy,1,train,forged,256,256,65536,0
34992,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/34992.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/34992.npy,1,train,forged,512,550,281600,2
60539,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/60539.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/60539.npy,1,train,forged,696,520,361920,2
38339,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/38339.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/38339.npy,0,train,authentic,256,256,65536,0
21562,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/21562.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/21562.npy,1,train,forged,614,87,53418,0
18696,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18696.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/18696.npy,0,train,authentic,784,512,401408,2
53206,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/53206.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/53206.npy,0,train,authentic,1056,811,856416,3
16729,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/16729.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/16729.npy,1,train,forged,256,256,65536,0
6959,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/6959.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/6959.npy,1,train,forged,696,520,361920,2
59214,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/59214.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/59214.npy,0,train,authentic,3888,2592,10077696,4
37321,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/37321.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/37321.npy,1,train,forged,1024,1024,1048576,3
62893,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/62893.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/62893.npy,0,train,authentic,254,178,45212,0
65214,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/65214.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/65214.npy,1,train,forged,256,256,65536,0
13971,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/13971.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/13971.npy,0,train,authentic,512,512,262144,1
20736,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20736.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20736.npy,0,train,authentic,256,256,65536,0
63713,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/63713.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/63713.npy,1,train,forged,732,512,374784,2
37143,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/37143.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/37143.npy,0,train,authentic,546,131,71526,0
14436,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/14436.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/14436.npy,1,train,forged,320,256,81920,1
36724,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/36724.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/36724.npy,0,train,authentic,1000,666,666000,3
38228,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/38228.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/38228.npy,0,train,authentic,2568,1912,4910016,4
55249,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/55249.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/55249.npy,0,train,authentic,1000,666,666000,3
44236,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/44236.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/44236.npy,1,train,forged,883,143,126269,1
43877,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/43877.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/43877.npy,0,train,authentic,696,520,361920,2
64821,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/64821.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/64821.npy,0,train,authentic,1139,657,748323,3
35467,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/35467.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/35467.npy,1,train,forged,1024,1024,1048576,3
6942,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/6942.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/6942.npy,1,train,forged,687,512,351744,2
62359,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/62359.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/62359.npy,0,train,authentic,1000,666,666000,3
2436,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/2436.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/2436.npy,1,train,forged,776,512,397312,2
842,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/842.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/842.npy,1,train,forged,1044,717,748548,3
17756,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17756.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/17756.npy,0,train,authentic,1000,666,666000,3
27896,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/27896.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/27896.npy,1,train,forged,1600,1200,1920000,4
18617,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18617.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/18617.npy,0,train,authentic,1000,666,666000,3
23527,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/23527.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/23527.npy,1,train,forged,1000,666,666000,3
20755,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20755.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20755.npy,0,train,authentic,1024,1024,1048576,3
40364,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/40364.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/40364.npy,1,train,forged,3888,2592,10077696,4
41125,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41125.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/41125.npy,0,train,authentic,1000,666,666000,3
31942,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/31942.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/31942.npy,1,train,forged,256,256,65536,0
18929,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/18929.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/18929.npy,1,train,forged,320,256,81920,1
42832,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/42832.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/42832.npy,0,train,authentic,124,1001,124124,1
49721,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/49721.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/49721.npy,0,train,authentic,256,256,65536,0
4508,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/4508.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/4508.npy,0,train,authentic,2568,1912,4910016,4
21540,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/21540.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/21540.npy,0,train,authentic,256,256,65536,0
8214,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/8214.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/8214.npy,1,train,forged,1024,1024,1048576,3
63350,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/63350.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/63350.npy,1,train,forged,360,360,129600,1
27862,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/27862.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/27862.npy,0,train,authentic,2415,179,432285,2
30298,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/30298.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/30298.npy,0,train,authentic,512,514,263168,2
41079,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/41079.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/41079.npy,1,train,forged,1024,1024,1048576,3
42801,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/42801.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/42801.npy,0,train,authentic,620,97,60140,0
6030,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/6030.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/6030.npy,0,train,authentic,256,256,65536,0
13020,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/13020.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/13020.npy,0,train,authentic,416,96,39936,0
24482,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/24482.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/24482.npy,1,train,forged,1000,666,666000,3
27606,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/27606.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/27606.npy,1,train,forged,256,256,65536,0
64280,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/64280.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/64280.npy,0,train,authentic,3888,2592,10077696,4
16951,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16951.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/16951.npy,0,train,authentic,256,256,65536,0
46310,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/46310.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/46310.npy,0,train,authentic,918,717,658206,3
47030,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/47030.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/47030.npy,1,train,forged,777,512,397824,2
2430,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/2430.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/2430.npy,1,train,forged,736,98,72128,0
3826,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3826.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/3826.npy,0,train,authentic,648,512,331776,2
11954,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/11954.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/11954.npy,1,train,forged,512,512,262144,1
39338,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39338.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/39338.npy,0,train,authentic,1600,1200,1920000,4
13863,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/13863.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/13863.npy,1,train,forged,1280,1024,1310720,3
50924,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/50924.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/50924.npy,1,train,forged,931,296,275576,2
37880,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/37880.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/37880.npy,0,train,authentic,226,246,55596,0
6508,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/6508.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/6508.npy,1,train,forged,2592,3888,10077696,4
55695,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/55695.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/55695.npy,1,train,forged,275,393,108075,1
41822,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/41822.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/41822.npy,1,train,forged,2568,1912,4910016,4
20645,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20645.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20645.npy,0,train,authentic,598,512,306176,2
45710,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/45710.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/45710.npy,1,train,forged,242,907,219494,1
49969,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/49969.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/49969.npy,1,train,forged,256,256,65536,0
26329,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/26329.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/26329.npy,1,train,forged,256,256,65536,0
16526,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/16526.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/16526.npy,1,train,forged,559,512,286208,2
54680,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/54680.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/54680.npy,1,train,forged,512,528,270336,2
50983,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/50983.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/50983.npy,0,train,authentic,1074,709,761466,3
25124,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25124.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/25124.npy,0,train,authentic,340,141,47940,0
3167,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3167.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/3167.npy,0,train,authentic,1000,666,666000,3
16359,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16359.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/16359.npy,0,train,authentic,696,520,361920,2
9732,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/9732.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/9732.npy,0,train,authentic,713,152,108376,1
17279,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/17279.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/17279.npy,1,train,forged,512,512,262144,1
64360,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/64360.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/64360.npy,1,train,forged,696,520,361920,2
29524,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/29524.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/29524.npy,0,train,authentic,1600,1200,1920000,4
26370,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/26370.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/26370.npy,1,train,forged,360,360,129600,1
44838,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/44838.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/44838.npy,0,train,authentic,592,512,303104,2
25285,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25285.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/25285.npy,0,train,authentic,1730,1302,2252460,4
28928,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/28928.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/28928.npy,0,train,authentic,1600,1200,1920000,4
56264,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/56264.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/56264.npy,1,train,forged,696,520,361920,2
64116,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/64116.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/64116.npy,0,train,authentic,512,512,262144,1
31978,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/supplemental_images/31978.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/supplemental_masks/31978.npy,1,supplemental,supplemental_forged,2011,746,1500206,4
41081,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/41081.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/41081.npy,1,train,forged,312,909,283608,2
2436,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/2436.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/2436.npy,0,train,authentic,776,512,397312,2
42305,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/42305.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/42305.npy,0,train,authentic,696,520,361920,2
55639,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/55639.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/55639.npy,1,train,forged,733,512,375296,2
38633,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/38633.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/38633.npy,1,train,forged,1600,1200,1920000,4
55667,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/55667.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/55667.npy,0,train,authentic,1000,666,666000,3
22787,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/22787.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/22787.npy,1,train,forged,1000,666,666000,3
26211,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/26211.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/26211.npy,1,train,forged,1600,1200,1920000,4
64194,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/64194.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/64194.npy,1,train,forged,256,256,65536,0
40372,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40372.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/40372.npy,0,train,authentic,2568,1912,4910016,4
56563,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/56563.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/56563.npy,1,train,forged,1600,1200,1920000,4
62164,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/62164.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/62164.npy,1,train,forged,1600,1200,1920000,4
3811,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3811.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/3811.npy,0,train,authentic,1000,666,666000,3
20009,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/20009.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20009.npy,1,train,forged,2592,3888,10077696,4
27195,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/27195.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/27195.npy,1,train,forged,991,187,185317,1
53398,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/53398.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/53398.npy,0,train,authentic,256,256,65536,0
46979,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/46979.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/46979.npy,0,train,authentic,256,256,65536,0
11904,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/11904.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/11904.npy,0,train,authentic,256,256,65536,0
47052,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/47052.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/47052.npy,0,train,authentic,256,256,65536,0
